symbol,seed,expectancy,pf,n_signals,signed,real_expectancy,real_pf
USDJPY,97,-0.4863028953229407,0.9908621432846064,449,True,-0.9208837209302331,0.9821288018832499
USDJPY,98,5.68963963963964,1.1043867043519942,444,True,-0.9208837209302331,0.9821288018832499
USDJPY,99,-4.174381778741865,0.9128353392844525,461,True,-0.9208837209302331,0.9821288018832499
XAUUSD,0,-11.00526096033403,0.8644573325695079,479,True,-57.307546296296294,0.3056506340247417
XAUUSD,1,-13.726382978723404,0.776979765219297,470,True,-57.307546296296294,0.3056506340247417
XAUUSD,2,-24.622746331236897,0.6546815660131665,477,True,-57.307546296296294,0.3056506340247417
XAUUSD,3,-4.517210743801651,0.9402413164824341,484,True,-57.307546296296294,0.3056506340247417
XAUUSD,4,-13.06367088607595,0.7948640649525239,474,True,-57.307546296296294,0.3056506340247417
XAUUSD,5,2.698640350877191,1.0360996808590843,456,True,-57.307546296296294,0.3056506340247417
XAUUSD,6,-6.111257995735608,0.9070531706141728,469,True,-57.307546296296294,0.3056506340247417
XAUUSD,7,-10.449609053497941,0.8429586488997076,486,True,-57.307546296296294,0.3056506340247417
XAUUSD,8,-9.611923890063423,0.8792240912133804,473,True,-57.307546296296294,0.3056506340247417
XAUUSD,9,-15.421535181236672,0.7729543620280321,469,True,-57.307546296296294,0.3056506340247417
XAUUSD,10,-15.741268498942919,0.7817338940648875,473,True,-57.307546296296294,0.3056506340247417
XAUUSD,11,-15.395063559322033,0.7946634603157561,472,True,-57.307546296296294,0.3056506340247417
XAUUSD,12,-4.156054852320673,0.946760416604733,474,True,-57.307546296296294,0.3056506340247417
XAUUSD,13,-4.649395833333335,0.9365192015967835,480,True,-57.307546296296294,0.3056506340247417
XAUUSD,14,-9.089268292682927,0.8639940657529895,492,True,-57.307546296296294,0.3056506340247417
XAUUSD,15,-11.53908713692946,0.8412493085497784,482,True,-57.307546296296294,0.3056506340247417
XAUUSD,16,-17.312,0.7294288555039883,495,True,-57.307546296296294,0.3056506340247417
XAUUSD,17,-16.953150105708247,0.7618115633154569,473,True,-57.307546296296294,0.3056506340247417
XAUUSD,18,-4.634390756302522,0.9380521082648204,476,True,-57.307546296296294,0.3056506340247417
XAUUSD,19,-14.148492569002123,0.8022316800754042,471,True,-57.307546296296294,0.3056506340247417
XAUUSD,20,-4.936831275720164,0.91443045053386,486,True,-57.307546296296294,0.3056506340247417
XAUUSD,21,-15.578012684989428,0.7367458291770396,473,True,-57.307546296296294,0.3056506340247417
XAUUSD,22,-7.967536231884058,0.8757333319555778,483,True,-57.307546296296294,0.3056506340247417
XAUUSD,23,-5.033858093126389,0.9340070787158316,451,True,-57.307546296296294,0.3056506340247417
XAUUSD,24,-14.060082135523613,0.7725582915581043,487,True,-57.307546296296294,0.3056506340247417
XAUUSD,25,-10.800964360587,0.8156756186261337,477,True,-57.307546296296294,0.3056506340247417
XAUUSD,26,-9.046165254237286,0.8951384841780259,472,True,-57.307546296296294,0.3056506340247417
XAUUSD,27,-20.57430997876858,0.7054335435823391,471,True,-57.307546296296294,0.3056506340247417
XAUUSD,28,-14.652266112266116,0.7948815111806506,481,True,-57.307546296296294,0.3056506340247417
XAUUSD,29,-7.621646090534979,0.9121815469155596,486,True,-57.307546296296294,0.3056506340247417
XAUUSD,30,-6.97402953586498,0.8982145853764427,474,True,-57.307546296296294,0.3056506340247417
XAUUSD,31,-18.096589958158994,0.7861700999493,478,True,-57.307546296296294,0.3056506340247417
XAUUSD,32,-15.752987804878048,0.7644139521707254,492,True,-57.307546296296294,0.3056506340247417
XAUUSD,33,-14.912047413793104,0.7992745187173764,464,True,-57.307546296296294,0.3056506340247417
XAUUSD,34,-12.97923566878981,0.8018284420574091,471,True,-57.307546296296294,0.3056506340247417
XAUUSD,35,-7.9711875,0.8789693046137027,480,True,-57.307546296296294,0.3056506340247417
XAUUSD,36,-14.101572580645161,0.78346504593146,496,True,-57.307546296296294,0.3056506340247417
XAUUSD,37,-15.144864300626304,0.7611208342868997,479,True,-57.307546296296294,0.3056506340247417
XAUUSD,38,-2.947463917525772,0.9653143117528853,485,True,-57.307546296296294,0.3056506340247417
XAUUSD,39,-10.520392561983472,0.8067779707601916,484,True,-57.307546296296294,0.3056506340247417
XAUUSD,40,-14.37526096033403,0.7983684410263377,479,True,-57.307546296296294,0.3056506340247417
XAUUSD,41,-11.6848347107438,0.8447088892330368,484,True,-57.307546296296294,0.3056506340247417
XAUUSD,42,-15.609155844155847,0.761220573208632,462,True,-57.307546296296294,0.3056506340247417
XAUUSD,43,-8.915986842105264,0.8862484416023352,456,True,-57.307546296296294,0.3056506340247417
XAUUSD,44,-15.929412997903563,0.7602011849296243,477,True,-57.307546296296294,0.3056506340247417
XAUUSD,45,-7.1784154175588855,0.8992435572525691,467,True,-57.307546296296294,0.3056506340247417
XAUUSD,46,-10.906618852459015,0.7953921986219115,488,True,-57.307546296296294,0.3056506340247417
XAUUSD,47,-9.548138075313808,0.8380712066471553,478,True,-57.307546296296294,0.3056506340247417
XAUUSD,48,-14.138879668049793,0.80127575382471,482,True,-57.307546296296294,0.3056506340247417
XAUUSD,49,-13.200631578947366,0.7832415351572668,475,True,-57.307546296296294,0.3056506340247417
XAUUSD,50,-12.377073684210528,0.8272905242761113,475,True,-57.307546296296294,0.3056506340247417
XAUUSD,51,-10.79563559322034,0.8542525291442599,472,True,-57.307546296296294,0.3056506340247417
XAUUSD,52,-4.574677754677757,0.936956262013628,481,True,-57.307546296296294,0.3056506340247417
XAUUSD,53,-4.304886128364389,0.9403470569587115,483,True,-57.307546296296294,0.3056506340247417
XAUUSD,54,-4.664016563146998,0.9169580989924987,483,True,-57.307546296296294,0.3056506340247417
XAUUSD,55,-11.408726513569938,0.8407898075736994,479,True,-57.307546296296294,0.3056506340247417
XAUUSD,56,-3.419359504132233,0.9391533448067817,484,True,-57.307546296296294,0.3056506340247417
XAUUSD,57,-17.413609341825904,0.7413330204784346,471,True,-57.307546296296294,0.3056506340247417
XAUUSD,58,-7.632677824267787,0.8854532661997625,478,True,-57.307546296296294,0.3056506340247417
XAUUSD,59,-18.624390756302518,0.7222450589616065,476,True,-57.307546296296294,0.3056506340247417
XAUUSD,60,-18.942447257383968,0.6518128285321508,474,True,-57.307546296296294,0.3056506340247417
XAUUSD,61,-9.290200400801604,0.8488111490367024,499,True,-57.307546296296294,0.3056506340247417
XAUUSD,62,-8.675458248472504,0.8761547843506097,491,True,-57.307546296296294,0.3056506340247417
XAUUSD,63,-12.267128309572302,0.8610261182277991,491,True,-57.307546296296294,0.3056506340247417
XAUUSD,64,-16.505337552742617,0.734560566847663,474,True,-57.307546296296294,0.3056506340247417
XAUUSD,65,-14.533640167364014,0.80512077351603,478,True,-57.307546296296294,0.3056506340247417
XAUUSD,66,-11.06365344467641,0.8370820868657387,479,True,-57.307546296296294,0.3056506340247417
XAUUSD,67,-12.604288659793815,0.7835687916867146,485,True,-57.307546296296294,0.3056506340247417
XAUUSD,68,-15.289067796610167,0.7602212900278273,472,True,-57.307546296296294,0.3056506340247417
XAUUSD,69,-1.9475154004106772,0.9720738063704605,487,True,-57.307546296296294,0.3056506340247417
XAUUSD,70,-15.236929460580914,0.7502357629929811,482,True,-57.307546296296294,0.3056506340247417
XAUUSD,71,-14.240232558139535,0.7944785032721697,473,True,-57.307546296296294,0.3056506340247417
XAUUSD,72,-12.711649048625793,0.8252654681186876,473,True,-57.307546296296294,0.3056506340247417
